color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,profit,imdb_binned,genre_1,genre_2
Color,David Twohy,302.0,127.0,123.0,904.0,Nolan Gerard Funk,14000.0,41997790.0,Vin Diesel,Riddick ,125305,17551,Bokeem Woodbine,0.0,alien|left for dead|mercenary|survival|vomiting,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343.0,English,USA,R,38000000.0,2013.0,924.0,6.4,2.35,39000,3997790.0,Successful,Action,Sci-Fi
Color,Jeb Stuart,38.0,118.0,11.0,12.0,Claudia Stedelin,37.0,6482195.0,Gregory Scott Cummins,Switchback ,9740,74,Ted Markland,1.0,deputy|fbi agent|knife held to throat|serial killer|sheriff,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1,81.0,English,USA,R,37000000.0,1997.0,12.0,6.4,2.35,389,-30517805.0,Poor,Crime,Mystery
Color,Steve Miner,31.0,110.0,49.0,427.0,Usher Raymond,1000.0,623374.0,Tom Skerritt,Texas Rangers ,4757,2120,Leonor Varela,2.0,army|mexican|orphan|texas|texas ranger,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,67.0,English,USA,PG-13,38000000.0,2001.0,569.0,5.2,2.35,474,-37376626.0,Poor,Action,Adventure
Color,Gil Kenan,118.0,90.0,27.0,260.0,Toby Jones,13000.0,7871693.0,Bill Murray,City of Ember ,52908,15494,Harry Treadaway,0.0,box|food|mayor|pipeworks|scientist,http://www.imdb.com/title/tt0970411/?ref_=fn_tt_tt_1,102.0,English,USA,PG,55000000.0,2008.0,2000.0,6.5,2.35,0,-47128307.0,Poor,Adventure,Family
Color,Paul Thomas Anderson,546.0,144.0,0.0,15.0,Jeffrey W. Jenkins,378.0,16377274.0,Mike Howard,The Master ,105144,427,Bruce Goodchild,31.0,drifter|past life regression|psychological testing|right hand man|scientology,http://www.imdb.com/title/tt1560747/?ref_=fn_tt_tt_1,405.0,English,USA,R,32000000.0,2012.0,18.0,7.1,1.85,27000,-15622726.0,Poor,Drama,Drama
Color,David Leland,21.0,97.0,2.0,217.0,Ryan Cartwright,4000.0,48468407.0,Hayden Christensen,Virgin Territory ,6691,4900,David Walliams,2.0,breasts|nude nun|plague|russian nobleman|two word title,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,28.0,English,Italy,R,38000000.0,2007.0,476.0,4.8,1.85,366,10468407.0,Successful,Adventure,Comedy
 Black and White,Gary Fleder,86.0,130.0,39.0,534.0,Nicole Beharie,2000.0,9589875.0,Dennis Quaid,The Express ,16673,5162,Charles S. Dutton,0.0,african american|coach|football movie|nonlinear timeline|syracuse university,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1,45.0,English,USA,PG,40000000.0,2008.0,898.0,7.3,2.35,0,-30410125.0,Poor,Biography,Drama
Color,J Blakeson,194.0,112.0,5.0,724.0,Maggie Siff,17000.0,34912982.0,Chloë Grace Moretz,The 5th Wave ,55617,19974,Nick Robinson,0.0,alien|attack|based on novel|based on young adult novel|fear,http://www.imdb.com/title/tt2304933/?ref_=fn_tt_tt_1,266.0,English,USA,PG-13,38000000.0,2016.0,1000.0,5.2,2.35,14000,-3087018.0,Poor,Action,Adventure
Color,Ryan Coogler,437.0,133.0,0.0,531.0,Phylicia Rashad,13000.0,109712885.0,Sylvester Stallone,Creed ,146708,15106,Graham McTavish,1.0,boxing|boxing match|fight|montage|philadelphia,http://www.imdb.com/title/tt3076658/?ref_=fn_tt_tt_1,362.0,English,USA,PG-13,35000000.0,2015.0,597.0,7.7,2.35,70000,74712885.0,Successful,Drama,Sport
Color,Ben Affleck,378.0,150.0,0.0,206.0,Jon Hamm,10000.0,92173235.0,Jeremy Renner,The Town ,280228,14296,Owen Burke,7.0,bank manager|bank robbery|criminal gang|heist|prison,http://www.imdb.com/title/tt0840361/?ref_=fn_tt_tt_1,420.0,English,USA,R,37000000.0,2010.0,4000.0,7.6,2.35,29000,55173235.0,Successful,Crime,Drama
Color,Kirk Jones,170.0,110.0,52.0,651.0,Dennis Quaid,10000.0,41102171.0,Anna Kendrick,What to Expect When You're Expecting ,57266,13396,Thomas Lennon,12.0,baby|expecting twins|hawaiian shirt|photographer|pregnancy,http://www.imdb.com/title/tt1586265/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,40000000.0,2012.0,2000.0,5.7,2.35,14000,1102171.0,Successful,Comedy,Drama
Color,Ethan Coen,341.0,96.0,1000.0,681.0,Brad Pitt,24000.0,60338891.0,J.K. Simmons,Burn After Reading ,248468,36093,Kevin Sussman,0.0,cia|divorce|embassy|gym|memoir,http://www.imdb.com/title/tt0887883/?ref_=fn_tt_tt_1,545.0,English,USA,R,37000000.0,2008.0,11000.0,7.0,1.85,0,23338891.0,Successful,Comedy,Drama
Color,Jennifer Flackett,139.0,96.0,3.0,35.0,Anthony Simcoe,18000.0,48006503.0,Gerard Butler,Nim's Island ,28109,18178,Christopher James Baker,3.0,author|girl|island|reading|scientist,http://www.imdb.com/title/tt0410377/?ref_=fn_tt_tt_1,110.0,English,USA,PG,37000000.0,2008.0,82.0,6.0,2.35,0,11006503.0,Successful,Adventure,Comedy
Color,Ron Howard,393.0,123.0,2000.0,471.0,Olivia Wilde,26000.0,26903709.0,Chris Hemsworth,Rush ,312629,37206,Alexandra Maria Lara,0.0,1970s|female rear nudity|formula 1|rivalry|sex with a nurse,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,475.0,English,UK,R,38000000.0,2013.0,10000.0,8.1,2.35,83000,-11096291.0,Poor,Action,Biography
Color,Paul Thomas Anderson,224.0,188.0,0.0,272.0,Neil Flynn,786.0,22450975.0,Patton Oswalt,Magnolia ,241030,1906,Jim Meskimen,1.0,abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,1437.0,English,USA,R,37000000.0,1999.0,625.0,8.0,2.35,13000,-14549025.0,Poor,Drama,Drama
Color,Kevin Smith,203.0,107.0,0.0,574.0,Tracy Morgan,13000.0,44867349.0,Bruce Willis,Cop Out ,75347,14483,Kevin Pollak,2.0,baseball card|detective|partner|thief|wedding,http://www.imdb.com/title/tt1385867/?ref_=fn_tt_tt_1,176.0,English,USA,R,37000000.0,2010.0,642.0,5.6,2.35,0,7867349.0,Successful,Action,Comedy
Color,Christian Ditter,148.0,110.0,11.0,591.0,Damon Wayans Jr.,2000.0,46813366.0,Alison Brie,How to Be Single ,39440,4882,Nicholas Braun,4.0,motor scooter|new york city|newborn baby|scooter|single,http://www.imdb.com/title/tt1292566/?ref_=fn_tt_tt_1,83.0,English,USA,R,38000000.0,2016.0,756.0,6.1,2.35,15000,8813366.0,Successful,Comedy,Romance
Color,Charles Martin Smith,131.0,113.0,188.0,631.0,Michael Roark,11000.0,72279690.0,Morgan Freeman,Dolphin Tale ,17948,14209,Harry Connick Jr.,5.0,boy|dolphin|prosthetics|tail|trap,http://www.imdb.com/title/tt1564349/?ref_=fn_tt_tt_1,86.0,English,USA,PG,37000000.0,2011.0,680.0,6.9,1.85,0,35279690.0,Successful,Drama,Family
Color,Catherine Hardwicke,350.0,122.0,308.0,10000.0,Taylor Lautner,17000.0,191449475.0,Kristen Stewart,Twilight ,348007,44060,Anna Kendrick,1.0,blood|high school|love|school|vampire,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,1535.0,English,USA,PG-13,37000000.0,2008.0,12000.0,5.2,2.35,19000,154449475.0,Successful,Drama,Fantasy
Color,Nick Cassavetes,129.0,116.0,415.0,644.0,Laura Harring,18000.0,71026631.0,Denzel Washington,John Q ,98899,20970,Anne Heche,1.0,health care|heart transplant|hospital|hostage|insurance,http://www.imdb.com/title/tt0251160/?ref_=fn_tt_tt_1,394.0,English,USA,PG-13,36000000.0,2002.0,669.0,7.0,1.85,0,35026631.0,Successful,Crime,Drama
Color,Les Mayfield,40.0,93.0,10.0,405.0,Dave Chappelle,789.0,68208190.0,Peter Greene,Blue Streak ,60572,2986,Tamala Jones,1.0,detective|diamond|jewel|police|thief,http://www.imdb.com/title/tt0181316/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,65000000.0,1999.0,744.0,6.3,1.85,0,3208190.0,Successful,Action,Comedy
Color,Rawson Marshall Thurber,289.0,118.0,43.0,651.0,Molly C. Quinn,740.0,150368971.0,Laura-Leigh,We're the Millers ,316671,3425,Thomas Lennon,4.0,fake family|male frontal nudity|marijuana|mexico|stripper,http://www.imdb.com/title/tt1723121/?ref_=fn_tt_tt_1,301.0,English,USA,R,37000000.0,2013.0,707.0,7.0,2.35,35000,113368971.0,Successful,Comedy,Crime
Color,Fedor Bondarchuk,14.0,115.0,35.0,30.0,Fedor Bondarchuk,463.0,48468407.0,Yuliya Snigir,Obitaemyy ostrov ,4387,599,Aleksey Serebryakov,0.0,22nd century|first part|friend|guard|space opera,http://www.imdb.com/title/tt0972558/?ref_=fn_tt_tt_1,21.0,Russian,Russia,R,29500000.0,2009.0,35.0,5.3,2.22040305473059,240,18968407.0,Successful,Action,Adventure
Color,Jonathan Mostow,72.0,93.0,84.0,263.0,M.C. Gainey,551.0,50129186.0,Kathleen Quinlan,Breakdown ,38399,1874,J.T. Walsh,0.0,car breakdown|diner|jeep|paranoia|violence,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1,218.0,English,USA,R,36000000.0,1997.0,284.0,6.9,2.35,0,14129186.0,Successful,Action,Crime
Color,Irvin Kershner,89.0,121.0,883.0,133.0,Klaus Maria Brandauer,180.0,55500000.0,Bernie Casey,Never Say Never Again ,48636,762,Barbara Carrera,3.0,british|character says now that you're on the case i hope we're going to have some gratuitous sex and violence|cruise missile|missile|nuclear warhead,http://www.imdb.com/title/tt0086006/?ref_=fn_tt_tt_1,214.0,English,UK,PG,36000000.0,1983.0,172.0,6.2,2.35,0,19500000.0,Successful,Action,Adventure
Color,Steve Pink,265.0,101.0,38.0,318.0,Collette Wolfe,496.0,50213619.0,Charlie McDermott,Hot Tub Time Machine ,139184,1272,Crystal Lowe,8.0,cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243.0,English,USA,R,36000000.0,2010.0,390.0,6.4,1.85,12000,14213619.0,Successful,Comedy,Sci-Fi
Color,Charles Martin Smith,54.0,107.0,188.0,631.0,Taylor Blackwell,11000.0,42019483.0,Morgan Freeman,Dolphin Tale 2 ,6069,13904,Harry Connick Jr.,0.0,dolphin|latex gloves|medical scrubs|purple gloves|turtle,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33.0,English,USA,PG,36000000.0,2014.0,641.0,6.4,1.85,0,6019483.0,Successful,Drama,Family
Color,John Frankenheimer,126.0,124.0,287.0,475.0,James Frain,9000.0,23360779.0,Charlize Theron,Reindeer Games ,31113,10838,Clarence Williams III,0.0,casino|christmas|christmas season|girlfriend|release from prison,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212.0,English,USA,R,34000000.0,2000.0,1000.0,5.7,2.35,852,-10639221.0,Poor,Action,Adventure
Color,F. Gary Gray,110.0,109.0,473.0,582.0,Jeff Kober,14000.0,26183197.0,Vin Diesel,A Man Apart ,38348,16611,Larenz Tate,0.0,bust|dea|drug cartel|justice|tragic hero,http://www.imdb.com/title/tt0266465/?ref_=fn_tt_tt_1,135.0,English,USA,R,36000000.0,2003.0,919.0,6.1,2.35,0,-9816803.0,Poor,Action,Crime
Color,Cameron Crowe,138.0,105.0,488.0,13000.0,Bradley Cooper,15000.0,20991497.0,Emma Stone,Aloha ,39778,44037,Bill Murray,1.0,box office flop|critically bashed|hawaii|one word title|written by director,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172.0,English,USA,PG-13,37000000.0,2015.0,14000.0,5.4,1.85,11000,-16008503.0,Poor,Comedy,Drama
Color,Rob Reiner,31.0,130.0,0.0,723.0,Virginia Madsen,2000.0,13052741.0,Alexa PenaVega,Ghosts of Mississippi ,8531,3968,Craig T. Nelson,0.0,activist|assassin|civil rights|trial|widow,http://www.imdb.com/title/tt0116410/?ref_=fn_tt_tt_1,57.0,English,USA,PG-13,36000000.0,1996.0,912.0,6.7,1.85,591,-22947259.0,Poor,Drama,History
Color,Scott Hicks,95.0,127.0,96.0,577.0,Reeve Carney,746.0,14378353.0,Rick Yune,Snow Falling on Cedars ,12375,2393,Daniel von Bargen,1.0,fisherman|japanese|love|trial|washington state,http://www.imdb.com/title/tt0120834/?ref_=fn_tt_tt_1,194.0,English,USA,PG-13,36000000.0,1999.0,602.0,6.8,2.35,846,-21621647.0,Poor,Drama,Mystery
Color,Mikael Håfström,267.0,114.0,101.0,2000.0,Colin O'Donoghue,12000.0,33037754.0,Anthony Hopkins,The Rite ,75864,19904,Toby Jones,1.0,demon|exorcism|exorcist|faith|seminary,http://www.imdb.com/title/tt1161864/?ref_=fn_tt_tt_1,197.0,English,USA,PG-13,37000000.0,2011.0,3000.0,6.0,2.35,23000,-3962246.0,Poor,Drama,Horror
Color,Andrew Niccol,175.0,106.0,487.0,263.0,Xander Berkeley,685.0,12339633.0,Blair Underwood,Gattaca ,220591,1942,Mason Gamble,2.0,accident|future|genetics|mission|police,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1,641.0,English,USA,PG-13,36000000.0,1997.0,485.0,7.8,2.35,17000,-23660367.0,Poor,Drama,Sci-Fi
Color,Andrew Bergman,63.0,95.0,31.0,450.0,Nathan Lane,944.0,2954405.0,Stockard Channing,Isn't She Great ,1977,2928,John Larroquette,0.0,autistic son|cancer|female protagonist|new york city|son,http://www.imdb.com/title/tt0141399/?ref_=fn_tt_tt_1,64.0,English,USA,R,36000000.0,2000.0,886.0,5.3,1.85,133,-33045595.0,Poor,Biography,Comedy
Color,Kirk De Micco,85.0,81.0,16.0,387.0,Kenan Thompson,541.0,30105968.0,Cheryl Hines,Space Chimps ,8860,2268,Omid Abtahi,0.0,astronaut|attacked by a plant|planet|senator|space travel,http://www.imdb.com/title/tt0482603/?ref_=fn_tt_tt_1,45.0,English,USA,G,37000000.0,2008.0,521.0,4.5,2.35,279,-6894032.0,Poor,Adventure,Animation
Color,Chris Rock,44.0,95.0,0.0,642.0,Dylan Baker,1000.0,37788228.0,Bernie Mac,Head of State ,15046,4537,Tracy Morgan,1.0,alderman|party|president|presidential candidate|washington d.c.,http://www.imdb.com/title/tt0325537/?ref_=fn_tt_tt_1,80.0,English,USA,PG-13,35200000.0,2003.0,812.0,5.4,1.85,638,2588228.0,Successful,Comedy,Comedy
Color,Todd Phillips,334.0,108.0,480.0,706.0,Rob Riggle,14000.0,277313371.0,Bradley Cooper,The Hangover ,583341,17623,Mike Epps,3.0,drunkenness|female nudity|hangover|hedonism|morning after,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1,626.0,English,USA,R,35000000.0,2009.0,839.0,7.8,2.35,24000,242313371.0,Successful,Comedy,Comedy
Color,Wilson Yip,78.0,105.0,25.0,51.0,Lynn Hung,461.0,2126511.0,Mike Tyson,Ip Man 3 ,21912,615,Kwok-Kwan Chan,0.0,1950s|cancer|hong kong|martial arts school|wing chun,http://www.imdb.com/title/tt2888046/?ref_=fn_tt_tt_1,45.0,Cantonese,Hong Kong,PG-13,36000000.0,2015.0,79.0,7.2,2.35,12000,-33873489.0,Poor,Action,Biography
Color,Jay Roach,199.0,95.0,116.0,481.0,Verne Troyer,45000.0,205399422.0,Muse Watson,Austin Powers: The Spy Who Shagged Me ,181225,47203,Robert Wagner,1.0,penis joke|phallic image|sexy agent|spy|volcano hideout,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784.0,English,USA,PG-13,33000000.0,1999.0,645.0,6.6,2.35,0,172399422.0,Successful,Action,Adventure
Color,Tim Burton,186.0,126.0,13000.0,488.0,Jack Palance,920.0,251188924.0,Michael Gough,Batman ,269033,2725,William Hootkins,0.0,city|dc comics|gotham|pantyhose|police,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,817.0,English,USA,PG-13,35000000.0,1989.0,549.0,7.6,1.85,12000,216188924.0,Successful,Action,Adventure
Color,Roland Joffé,77.0,102.0,596.0,785.0,Dougray Scott,877.0,1068392.0,Jordi Mollà,There Be Dragons ,3865,3497,Lily Cole,0.0,dying|forgiveness|saint|spanish civil war|starts with narration,http://www.imdb.com/title/tt1316616/?ref_=fn_tt_tt_1,53.0,English,Spain,PG-13,36000000.0,2011.0,794.0,5.9,2.35,2000,-34931608.0,Poor,Biography,Drama
Color,Richard Donner,68.0,121.0,503.0,94.0,Nick Chinlund,808.0,144731527.0,Rene Russo,Lethal Weapon 3 ,128010,1446,Stuart Wilson,2.0,gangster|gun|internal affairs|police|police officer,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,136.0,English,USA,R,35000000.0,1992.0,277.0,6.7,2.35,0,109731527.0,Successful,Action,Crime
Color,John Lee Hancock,261.0,129.0,102.0,624.0,Quinton Aaron,768.0,255950375.0,Catherine Dyer,The Blind Side ,223127,3389,Kim Dickens,0.0,american football|based on true story|football star|high school football|left tackle,http://www.imdb.com/title/tt0878804/?ref_=fn_tt_tt_1,420.0,English,USA,PG-13,29000000.0,2009.0,734.0,7.7,1.85,38000,226950375.0,Successful,Biography,Drama
Color,Steven Spielberg,5.0,43.0,686.5092123911724,452.0,Aimee Garcia,778.0,48468407.0,Jon Foo,Rush Hour             ,2185,2255,Wendie Malick,2.0,based on novel,http://www.imdb.com/title/tt4085584/?ref_=fn_tt_tt_1,30.0,English,USA,TV-14,39752620.0,2002.4705167173252,618.0,5.8,16.0,0,8715787.0,Successful,Action,Comedy
Color,Robert Rodriguez,122.0,88.0,0.0,640.0,Cheech Marin,2000.0,112692062.0,Alexa PenaVega,Spy Kids ,84325,4499,Daryl Sabara,0.0,brother sister relationship|espionage|rescue|secret agent|spy,http://www.imdb.com/title/tt0227538/?ref_=fn_tt_tt_1,205.0,English,USA,PG,35000000.0,2001.0,843.0,5.4,1.85,0,77692062.0,Successful,Action,Adventure
Color,Seth Gordon,340.0,106.0,91.0,64.0,Lindsay Sloane,18000.0,117528646.0,Kevin Spacey,Horrible Bosses ,353442,18669,Reginald Ballard,5.0,black comedy|boss|chemical company|dental assistant|murder,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387.0,English,USA,R,35000000.0,2011.0,464.0,6.9,2.35,31000,82528646.0,Successful,Comedy,Crime
Color,Ethan Coen,493.0,110.0,1000.0,538.0,Jeff Bridges,13000.0,171031347.0,Matt Damon,True Grit ,240962,25964,Bruce Green,0.0,arkansas|murder|sheriff|texas ranger|u.s. marshal,http://www.imdb.com/title/tt1403865/?ref_=fn_tt_tt_1,724.0,English,USA,PG-13,38000000.0,2010.0,12000.0,7.7,2.35,36000,133031347.0,Successful,Adventure,Drama
Color,David Frankel,208.0,109.0,64.0,505.0,Anne Hathaway,11000.0,124732962.0,Meryl Streep,The Devil Wears Prada ,286178,23923,Rebecca Mader,0.0,fashion|fashion industry|magazine|new york city|publishing,http://www.imdb.com/title/tt0458352/?ref_=fn_tt_tt_1,631.0,English,USA,PG-13,35000000.0,2006.0,11000.0,6.8,2.35,0,89732962.0,Successful,Comedy,Drama
Color,Robert Wise,134.0,143.0,338.0,643.0,Nichelle Nichols,12000.0,82300000.0,Leonard Nimoy,Star Trek: The Motion Picture ,63330,16007,Walter Koenig,2.0,alien|space|space station|spacecraft|warp speed,http://www.imdb.com/title/tt0079945/?ref_=fn_tt_tt_1,405.0,English,USA,PG,35000000.0,1979.0,664.0,6.4,2.35,0,47300000.0,Successful,Adventure,Mystery
Color,Seth Gordon,275.0,120.0,91.0,680.0,Eric Stonestreet,4000.0,134455175.0,Jon Favreau,Identity Thief ,97664,5826,T.I.,2.0,bounty hunter|credit card|cross country|identity|police,http://www.imdb.com/title/tt2024432/?ref_=fn_tt_tt_1,232.0,English,USA,R,35000000.0,2013.0,904.0,5.7,2.35,17000,99455175.0,Successful,Comedy,Crime
Color,Martin Scorsese,120.0,128.0,17000.0,387.0,Robert Mitchum,22000.0,79100000.0,Robert De Niro,Cape Fear ,127503,24006,Joe Don Baker,0.0,lawyer|neo noir|prison|rapist|southern gothic,http://www.imdb.com/title/tt0101540/?ref_=fn_tt_tt_1,261.0,English,USA,R,35000000.0,1991.0,1000.0,7.3,2.35,0,44100000.0,Successful,Crime,Thriller
Color,Robert Luketic,144.0,123.0,126.0,1000.0,Jim Sturgess,18000.0,81159365.0,Kevin Spacey,21 ,191470,25661,Josh Gad,2.0,based on true story|blackjack|card counting|gambling|massachusetts institute of technology,http://www.imdb.com/title/tt0478087/?ref_=fn_tt_tt_1,278.0,English,USA,PG-13,35000000.0,2008.0,5000.0,6.8,2.35,0,46159365.0,Successful,Crime,Drama
Color,Judd Apatow,332.0,129.0,0.0,213.0,Randall Park,492.0,110008260.0,Amy Schumer,Trainwreck ,94241,1450,Josh Segarra,1.0,actress playing herself|actress shares first name with character|fired from a job|male nudity|written by star,http://www.imdb.com/title/tt3152624/?ref_=fn_tt_tt_1,309.0,English,Japan,R,35000000.0,2015.0,392.0,6.3,2.35,25000,75008260.0,Successful,Comedy,Romance
Color,Kevin Rodney Sullivan,104.0,105.0,8.0,278.0,Nicole Sullivan,1000.0,67962333.0,Bernie Mac,Guess Who ,33887,2689,Sherri Shepherd,2.0,argument|engagement|family relationships|love|undressing,http://www.imdb.com/title/tt0372237/?ref_=fn_tt_tt_1,160.0,English,USA,PG-13,35000000.0,2005.0,358.0,5.9,1.85,919,32962333.0,Successful,Comedy,Romance
Color,Anthony Minghella,116.0,162.0,333.0,362.0,Kristin Scott Thomas,14000.0,78651430.0,Colin Firth,The English Patient ,142067,15912,Jürgen Prochnow,0.0,church|english|flashback|nurse|patient,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1,457.0,English,USA,R,27000000.0,1996.0,1000.0,7.4,1.85,0,51651430.0,Successful,Drama,Romance
Color,Curtis Hanson,177.0,138.0,161.0,210.0,Matt McCoy,18000.0,64604977.0,Kevin Spacey,L.A. Confidential ,414219,19129,Paul Guilfoyle,2.0,1950s|call girl|corruption|murder|police detective,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1,625.0,English,USA,R,35000000.0,1997.0,398.0,8.3,2.35,11000,29604977.0,Successful,Crime,Drama
Color,Mike Mitchell,127.0,100.0,31.0,591.0,Kelly Preston,947.0,63939454.0,Michael Angarano,Sky High ,61321,2968,Nicholas Braun,3.0,coming of age|friend|high school|sidekick|superpower,http://www.imdb.com/title/tt0405325/?ref_=fn_tt_tt_1,217.0,English,USA,PG,35000000.0,2005.0,742.0,6.2,2.35,0,28939454.0,Successful,Adventure,Comedy
Color,Frank Oz,83.0,90.0,0.0,945.0,Wilford Brimley,19000.0,63826569.0,Tom Selleck,In & Out ,32416,23504,Lauren Ambrose,0.0,academy award|gay|high school|reporter|teacher,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1,138.0,English,USA,PG-13,35000000.0,1997.0,957.0,6.3,1.85,0,28826569.0,Successful,Comedy,Comedy
Color,Roger Donaldson,97.0,108.0,79.0,25.0,Marg Helgenberger,900.0,60054449.0,Natasha Henstridge,Species ,61018,1715,Jordan Lund,0.0,alien|interspecies sex|scientist|sexual attraction|train,http://www.imdb.com/title/tt0114508/?ref_=fn_tt_tt_1,140.0,English,USA,R,35000000.0,1995.0,759.0,5.8,2.35,0,25054449.0,Successful,Action,Horror
Color,Wes Craven,256.0,101.0,0.0,574.0,Lin Shaye,40000.0,26505000.0,Johnny Depp,A Nightmare on Elm Street ,149285,42918,Amanda Wyss,1.0,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,http://www.imdb.com/title/tt0087800/?ref_=fn_tt_tt_1,668.0,English,USA,X,1800000.0,1984.0,852.0,7.5,1.85,10000,24705000.0,Successful,Horror,Horror
Color,Tarsem Singh,225.0,109.0,763.0,311.0,Jake Weber,812.0,61280963.0,Dylan Baker,The Cell ,79877,2474,James Gammon,1.0,coma|fbi|race against time|serial killer|strong female lead,http://www.imdb.com/title/tt0209958/?ref_=fn_tt_tt_1,677.0,English,USA,R,33000000.0,2000.0,551.0,6.3,2.35,0,28280963.0,Successful,Horror,Sci-Fi
Color,Randall Wallace,83.0,132.0,130.0,80.0,Anne Parillaud,29000.0,56876365.0,Leonardo DiCaprio,The Man in the Iron Mask ,125219,29265,Judith Godrèche,1.0,france|musketeer|three musketeers|twin|twin brother,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1,244.0,English,USA,PG-13,35000000.0,1998.0,130.0,6.4,1.85,0,21876365.0,Successful,Action,Adventure
Color,Randall Wallace,160.0,123.0,130.0,426.0,Kevin Connolly,826.0,59699513.0,Scott Glenn,Secretariat ,20827,2259,Dylan Walsh,0.0,eccentric|horse racing|newspaper clipping|stallion|triple crown,http://www.imdb.com/title/tt1028576/?ref_=fn_tt_tt_1,136.0,English,USA,PG,35000000.0,2010.0,638.0,7.2,2.35,0,24699513.0,Successful,Biography,Drama
Color,Kevin Munroe,191.0,87.0,14.0,691.0,Sarah Michelle Gellar,11000.0,54132596.0,Chris Evans,TMNT ,53786,16571,Mako,0.0,martial arts master|monster|new york city|turtle|warrior,http://www.imdb.com/title/tt0453556/?ref_=fn_tt_tt_1,211.0,English,Hong Kong,PG,34000000.0,2007.0,4000.0,6.3,2.35,0,20132596.0,Successful,Action,Adventure
